clusters_final,storm_duration,discharges_per_minute,magnitude_mean,magnitude_max,area,discharges_per_sqkm,distance_centroid,distance_polygon,distance_max,distance_min,line,label
923.0,10.669116666666469,1.2184701326414316,45.61538461538461,84.0,61.005108310000004,0.21309690876934367,10.00143914,4.706974518,13.79794467,4.706974518,2,0.0
924.0,21.8902333333333,1.0506968861303458,35.17391304347826,89.0,124.6125943,0.18457203406445732,6.763885032999999,1.667917794,13.80703529,1.768219381,2,0.0
925.0,8.70094999999992,0.6895798734620995,25.166666666666668,36.0,6.211402202,0.9659654623666245,28.521836330000003,26.9862903,29.58731038,26.9862903,2,0.0
926.0,12.572400000000073,0.5567751582832203,41.857142857142854,120.0,11.9025979,0.5881069039558162,14.856404719999999,12.90429393,16.79340681,12.90429393,2,0.0
927.0,4.547949999999999,2.6385514352620416,50.0,152.0,55.59250053,0.21585645339921894,7.170578393,2.5833099870000003,12.95945351,3.3608372240000004,2,1.0
928.0,82.29399999999941,23.36743869540931,21.46541861674467,178.0,4206.374348,0.45716330523799587,10.28965503,0.0,29.90027609,0.058009402710000005,2,0.0
929.0,26.50206666666645,0.4150619700098894,38.72727272727273,81.0,88.2056058,0.12470862707911927,23.651713700000002,17.37758263,29.893895280000002,17.37758263,2,0.0
930.0,22.724550000000136,0.3960474464840864,22.333333333333332,56.0,97.95181747,0.09188190921272552,15.61947382,5.07758093,24.767714729999998,5.07758093,2,0.0
931.0,33.101616666666814,0.422940067881879,59.714285714285715,134.0,196.9948176,0.07106785940139371,20.95280222,11.12987389,27.136273680000002,11.12987389,2,0.0
932.0,3.4327166666666926,1.1652578375727591,14.75,35.0,17.18981119,0.23269598227623114,17.53878851,9.633827208000001,25.017096600000002,9.633827208000001,2,0.0
933.0,19.37988333333351,0.20639959132880728,29.25,67.0,19.096789129999998,0.20945929563186208,26.2199481,22.1176366,29.46591915,22.1176366,2,0.0
934.0,12.529266666666615,0.9577575702754657,36.583333333333336,64.0,44.394422520000006,0.27030422559486866,26.0661252,22.4641021,29.852201310000005,22.4641021,2,0.0
935.0,36.97710000000001,0.4867877686459997,17.77777777777778,42.0,107.3262073,0.1677129980908214,25.15828509,20.36698058,29.504567410000003,20.36698058,2,0.0
936.0,10.512616666666673,1.6171045267828963,36.470588235294116,68.0,14.80973819,1.1478933511112934,20.96028653,18.25602953,25.3466475,18.25602953,2,0.0
937.0,48.10795000000002,0.9353963326227782,24.355555555555554,71.0,335.5858576,0.13409385103956778,17.234669869999998,5.040229311,26.87394893,5.040229311,2,0.0
938.0,29.615783333333326,0.6077840250722167,44.833333333333336,104.0,81.48772629999999,0.2208921615229802,21.85181507,11.83655172,28.641916230000003,11.83655172,2,0.0
939.0,30.575116666666702,0.9811900417932437,35.4,64.0,161.88573680000002,0.18531589374710125,20.498662799999998,9.580434439000001,27.617593550000002,9.580434439000001,2,0.0
940.0,41.92205,1.240397356522403,40.80769230769231,189.0,317.9987557,0.16352265242527173,2.8751452100000003,0.0,11.41803105,0.6532390071,2,0.0
941.0,16.09916666666666,2.857290750038823,36.26086956521739,111.0,390.73958319999997,0.11772546723646093,5.358801995,0.0,12.46308313,0.27347931189999997,2,1.0
942.0,22.323900000000094,0.4927454432245241,19.545454545454547,43.0,21.72585608,0.5063091626629241,20.33338092,17.195815930000002,22.244891,17.195815930000002,2,0.0
943.0,20.345049999999986,0.34406403523215745,11.714285714285714,23.0,20.34569082,0.34405319838631065,18.9936034,15.856828250000001,21.81058947,15.856828250000001,2,0.0
944.0,67.07633333333334,2.37043368500564,30.20754716981132,106.0,966.2705353,0.164550189818874,1.397888587,0.0,21.79877633,0.1050449844,2,0.0
945.0,103.79038333333334,3.5456078702217595,29.755434782608695,106.0,1296.339974,0.2838761492978539,11.745268540000001,0.0,29.964523080000003,0.29129312430000004,2,0.0
946.0,44.9594,0.6227841118876142,25.25,83.0,403.7059612,0.06935741032104432,17.6552918,3.922465857,29.2222421,3.922465857,2,1.0
947.0,7.611666666666665,0.656886358659952,21.0,63.0,49.66617131,0.10067214500573508,2.614566862,0.0,8.174268494,0.8716733770999999,2,0.0
948.0,16.706950000000006,0.35913197800915175,10.5,12.0,20.27911381,0.29587091705364815,3.267905672,0.0,7.871609247,0.37548301910000004,2,0.0
949.0,5.941566666666667,1.683057779373566,32.7,82.0,179.6139613,0.0556749593830154,26.50821843,16.50819902,28.89168881,16.50819902,2,0.0
950.0,15.369616666666673,0.45544401996579814,22.428571428571427,31.0,50.40023068,0.13888825319955858,24.37834819,20.02935974,28.184120760000003,20.02935974,2,0.0
951.0,8.526899999999955,0.8209314053172944,31.0,55.0,18.35379078,0.3813926007932842,24.075813859999997,21.40842438,26.16567356,21.40842438,2,0.0
952.0,195.62505000000007,3.164216443650748,25.709208400646204,103.0,2605.099247,0.23761090895589973,0.24766520840000003,0.0,29.95793013,0.1354417805,2,0.0
953.0,32.15100000000001,1.3996454231594657,23.977777777777778,100.0,202.7260207,0.22197446506678262,23.424173800000002,12.47540039,29.979920860000004,12.47540039,2,0.0
954.0,0.007949999999993906,628.930817610545,23.0,34.0,4.406614649,1.1346578719186753,23.68475243,22.809366980000004,24.723328130000002,22.809366980000004,2,0.0
955.0,20.671266666666682,0.62889227881536,40.92307692307692,123.0,63.66170905,0.2042043827285532,23.16848172,18.47338259,28.019936419999997,18.47338259,2,0.0
956.0,84.992,7.647778614457831,39.747692307692304,178.0,1347.100568,0.4825177981811971,13.583733559999999,0.0,29.58434622,1.320265885,2,0.0
957.0,12.842449999999992,0.5450673352825983,17.857142857142858,33.0,18.19198305,0.3847848791833609,28.685837460000002,27.81765214,29.92957226,28.035109199999997,2,0.0
958.0,20.834049999999998,1.2479570702767826,33.92307692307692,62.0,81.34718309,0.31961770540025225,0.5592940705,0.0,5.591966241,0.1224085576,2,1.0
959.0,99.27955,2.7598835812611964,29.06934306569343,127.0,795.7426932999999,0.34433241084967187,1.915004134,0.0,16.14360254,0.09222975927,2,0.0
960.0,20.665549999999996,0.3387279796569654,40.142857142857146,72.0,63.65020758,0.10997607495940864,18.031549759999997,13.28254331,24.28715609,13.28254331,2,0.0
961.0,14.290383333333331,1.119634066266009,42.3125,140.0,100.5231692,0.15916728578430056,0.8915826390000001,0.0,5.668027449999999,0.2360821514,2,1.0
962.0,21.14205000000004,0.5675892356701444,36.083333333333336,103.0,93.51880971,0.12831643214035512,22.8252664,17.257881140000002,28.531753610000003,17.257881140000002,2,0.0
963.0,9.60166666666646,0.7290400972053619,30.0,49.0,34.42998889,0.20331113153606367,26.667448480000004,24.031847990000003,29.24975825,24.031847990000003,2,0.0
964.0,3.2238333333333458,1.8611383963190746,33.666666666666664,65.0,6.388446448,0.9391954755883398,28.60371632,27.706542289999998,29.714452039999998,27.706542289999998,2,0.0
965.0,19.15960000000007,0.6263178771999393,41.5,82.0,115.111219,0.10424700654069174,12.09858081,5.663435302000001,18.27358341,5.663435302000001,2,0.0
966.0,12.813166666666689,0.5463130373704123,33.142857142857146,68.0,37.294653200000006,0.18769446554338784,10.1363685,7.542936982,13.38020333,7.542936982,2,0.0
967.0,14.07233333333329,0.7106142075467251,42.6,96.0,15.454627859999999,0.647055373354037,19.069710880000002,16.75708357,22.25240821,16.75708357,2,0.0
968.0,9.008783333333326,0.555013903098273,25.2,38.0,43.11155039,0.11597819968821586,17.355261759999998,9.885150963,24.167467560000002,9.885150963,2,0.0
969.0,17.18343333333337,0.46556470088437796,40.375,130.0,30.09009611,0.2658682102826956,18.616498930000002,14.03563545,25.62432768,14.03563545,2,0.0
970.0,69.45316666666668,1.036669794273839,25.194444444444443,98.0,363.8779459,0.19786854578921598,22.35960785,11.362785679999998,29.96815092,11.362785679999998,2,0.0
971.0,28.27255000000001,0.28295997354324237,46.25,85.0,52.0043555,0.1538332688307232,23.76920706,18.32134145,27.478709260000002,18.32134145,2,0.0
972.0,23.743783333333337,0.8844420328970318,45.38095238095238,193.0,347.7123549,0.06039474785427017,21.111330770000002,12.89540814,29.528142389999996,12.89540814,2,1.0
973.0,16.699733333333338,0.35928717424629525,35.833333333333336,61.0,26.20743569,0.22894265852532175,7.699618233,5.593786413000001,11.02886631,5.594465735,2,0.0
974.0,18.627500000000005,0.4831566232720439,17.22222222222222,33.0,121.9312357,0.07381209538582573,22.46089268,16.468281030000004,28.630903730000004,16.468281030000004,2,0.0
975.0,12.231933333333336,0.6540258013178618,25.0,44.0,17.569026530000002,0.45534679945639533,25.076482459999998,19.0430004,28.83124772,19.0430004,2,0.0
976.0,1.7746166666665886,3.3810118617167637,38.166666666666664,58.0,20.038289550000002,0.2994267542161551,10.3047086,7.427701293000001,14.789084009999998,7.465574585,2,0.0
977.0,18.43416666666667,0.37972966864065816,35.142857142857146,69.0,37.6176417,0.18608290375629793,28.01544906,24.80166309,29.88345058,24.80166309,2,0.0
978.0,242.6152833333333,4.463857285165534,23.789473684210527,177.0,2619.123977,0.41349703546316696,9.040675567000001,0.0,29.751984089999997,0.09662934075,2,0.0
979.0,5.845450000000028,1.5396590510567976,37.55555555555556,63.0,80.18220229,0.11224436025652096,18.90549254,13.24921119,27.553682930000004,13.24921119,2,0.0
980.0,1.7663833333333514,4.5290282403781275,15.875,32.0,3.2632355630000003,2.4515545523919626,28.30053841,27.216194820000002,29.32079477,27.216194820000002,2,0.0
981.0,23.739216666666607,1.3901048405837633,20.666666666666668,42.0,134.0360454,0.24620242936531755,15.376322559999998,7.276035343,22.412996449999998,7.276035343,2,0.0
982.0,11.37283333333312,0.5275730175711224,33.5,77.0,29.71662472,0.2019071834885022,19.75438294,17.782914719999997,23.47769057,17.95297438,2,0.0
983.0,31.593500000000063,0.47478120499469734,20.0,53.0,63.22826858,0.23723565956928186,6.319117743,0.8749916301,10.177729659999999,0.8749916301,2,0.0
984.0,3.68444999999997,1.6284655783088517,16.666666666666668,35.0,20.10578928,0.2984215101651558,8.293455528,5.247044421000001,12.720984759999999,5.247044421000001,2,0.0
